Latitude,Longitude
450847.17,4474075.22
0.00,0.00
0.00,0.00
440550.94,4474250.03
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
441530.60,4478634.53
444173.57,4475576.48
443652.57,4472657.49
445988.57,4476605.46
443312.57,4471933.49
440832.59,4473915.52
445758.57,4476501.46
440595.59,4473726.53
442446.58,4476090.51
0.00,0.00
440554.12,4474261.01
0.00,0.00
0.00,0.00
440553.19,4474265.77
440551.60,4474270.53
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
444985.59,4479471.48
442799.57,4473097.50
442799.57,4473097.50
444224.57,4475817.48
439372.63,4482275.56
436944.60,4471424.55
447282.56,4476519.44
439124.59,4472011.53
444018.60,4480690.50
443235.58,4474947.50
440354.59,4473992.53
442810.58,4475220.50
435853.61,4471406.56
446257.57,4476667.46
437077.60,4471310.55
439184.63,4481458.56
440241.62,4481242.55
443181.61,4481181.51
440143.59,4474692.53
440654.59,4474923.53
439735.59,4473362.53
439747.60,4474512.53
440013.59,4474452.53
440778.59,4474853.53
443976.62,4483242.51
443976.62,4483242.51
443976.62,4483242.51
443216.74,4476215.48
440618.95,4470603.91
0.00,0.00
440347.60,4477081.01
0.00,0.00
440794.68,4472260.20
441461.46,4466823.24
441455.01,4466836.89
441486.45,4466826.19
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
442531.64,4477635.96
442733.03,4475650.77
0.00,0.00
0.00,0.00
443463.06,4477617.76
444160.99,4472881.12
441730.36,4475961.94
0.00,0.00
439967.12,4481170.93
444905.65,4475664.74
0.00,0.00
0.00,0.00
434139.06,4485714.05
450431.21,4478179.21
436801.23,4470837.32
0.00,0.00
0.00,0.00
0.00,0.00
444655.84,4477213.26
446774.06,4481509.46
0.00,0.00
0.00,0.00
441439.49,4484614.13
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
440697.65,4471942.78
440887.25,4476357.11
0.00,0.00
443408.32,4478487.53
0.00,0.00
0.00,0.00
0.00,0.00
447995.43,4482675.31
442789.70,4480184.07
0.00,0.00
0.00,0.00
444556.51,4479674.90
0.00,0.00
436870.52,4471269.34
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
446261.36,4470317.57
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
441170.80,4480165.12
0.00,0.00
0.00,0.00
436997.20,4469525.13
443011.70,4476434.13
440611.46,4478864.83
0.00,0.00
434582.55,4472163.02
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
441237.16,4480040.89
437282.63,4469431.91
441072.71,4477789.09
0.00,0.00
0.00,0.00
0.00,0.00
435462.42,4471356.40
451878.41,4478106.06
0.00,0.00
442759.62,4476326.03
441227.76,4472662.02
0.00,0.00
441763.80,4477344.58
0.00,0.00
438903.18,4474719.45
444970.73,4482329.23
0.00,0.00
439484.56,4472698.98
441074.05,4477833.50
0.00,0.00
0.00,0.00
442375.95,4476574.70
440621.96,4475186.09
448336.63,4469699.40
448336.63,4469699.40
0.00,0.00
452682.93,4472183.83
447818.28,4482814.32
0.00,0.00
448624.23,4479184.97
440800.64,4474841.68
439955.47,4470647.63
437146.36,4469415.34
447183.43,4470117.04
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
442227.10,4476507.65
441719.15,4475177.05
450869.37,4477343.39
445918.73,4480309.16
0.00,0.00
0.00,0.00
441797.82,4482839.99
0.00,0.00
430400.63,4480533.60
440482.76,4475698.57
443109.12,4472343.47
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
440049.43,4470748.00
449084.10,4475550.62
449084.10,4475550.62
449084.10,4475550.62
441080.41,4478874.14
438907.08,4474726.74
0.00,0.00
447806.27,4473064.28
0.00,0.00
447848.79,4481878.63
447841.21,4481872.77
0.00,0.00
437231.87,4468488.42
0.00,0.00
447827.46,4482813.18
447894.88,4482815.62
447910.30,4482814.93
0.00,0.00
440178.96,4474153.33
0.00,0.00
445906.09,4479254.59
450017.86,4480321.68
0.00,0.00
441458.88,4483640.46
0.00,0.00
446706.17,4472582.54
437882.38,4473136.48
0.00,0.00
0.00,0.00
0.00,0.00
446819.00,4469523.64
0.00,0.00
0.00,0.00
444388.17,4484142.65
444135.71,4478812.79
0.00,0.00
436563.68,4480428.09
442328.24,4478696.78
438049.58,4482184.27
440564.99,4474732.98
447235.20,4475428.04
449642.30,4472235.28
449642.30,4472235.28
444670.58,4477147.48
439825.60,4474519.53
440080.64,4483811.56
441193.64,4484437.55
441193.64,4484437.55
441193.64,4484437.55
0.00,0.00
0.00,0.00
443478.56,4471542.49
440274.82,4473832.67
0.00,0.00
439215.49,4482105.39
443755.35,4479978.13
446465.96,4472952.69
0.00,0.00
0.00,0.00
0.00,0.00
442791.85,4472649.24
0.00,0.00
443505.56,4471426.49
443395.58,4475846.50
445515.55,4471356.46
437358.60,4471448.54
442206.58,4475570.51
436023.60,4469604.55
436023.60,4469604.55
0.00,0.00
440497.27,4479066.25
432161.48,4479598.76
452658.95,4472546.21
440596.16,4473197.54
436155.27,4470999.84
441728.21,4472499.96
0.00,0.00
437373.45,4468532.67
440418.65,4474100.25
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
440838.59,4474810.68
439983.62,4470114.61
0.00,0.00
440355.82,4478728.09
442626.15,4476357.79
0.00,0.00
441567.59,4474701.52
442816.58,4475268.50
436106.61,4471309.56
441963.59,4476301.52
438946.63,4481794.57
433865.63,4470439.58
446529.55,4472867.45
440462.59,4473826.53
444203.57,4473800.48
444671.55,4470867.47
0.00,0.00
0.00,0.00
432335.02,4479585.04
447110.74,4469986.62
0.00,0.00
0.00,0.00
444470.64,4468391.11
0.00,0.00
441262.58,4467225.26
450176.01,4480511.54
441579.96,4482158.90
439804.90,4477156.70
448462.89,4482590.59
0.00,0.00
438826.29,4471286.75
443279.34,4484720.79
438372.89,4471514.96
0.00,0.00
440649.44,4475715.42
450944.58,4480349.40
442822.58,4474220.50
438417.59,4470799.54
440343.59,4474197.53
439765.62,4480472.55
440375.59,4474330.53
439711.58,4470877.53
443409.58,4477361.50
437154.61,4473050.55
441262.58,4467225.26
439322.57,4482791.58
438947.06,4475498.45
443409.20,4479399.21
0.00,0.00
441140.54,4478152.61
440965.22,4483995.07
439868.55,4483994.84
439790.99,4483928.85
440152.88,4476239.89
0.00,0.00
0.00,0.00
0.00,0.00
440710.24,4474159.52
442316.83,4477854.18
438323.52,4477716.01
439330.38,4476106.14
440882.50,4472400.49
439860.91,4482022.58
438895.62,4479938.56
440496.59,4475387.53
438484.59,4471399.54
439802.58,4470362.53
443237.58,4477422.50
438569.59,4470583.53
433955.63,4470456.58
437683.60,4471272.54
443109.56,4470515.49
443757.56,4472150.49
440800.61,4479090.54
438131.60,4471256.54
439667.54,4466392.52
445644.57,4476277.47
0.00,0.00
0.00,0.00
437574.60,4471748.54
439497.60,4475899.54
439957.59,4473473.53
445389.80,4475580.88
446829.53,4469951.44
439883.59,4471741.53
440479.59,4472350.52
440902.61,4479163.53
440546.58,4471209.52
440546.58,4471209.52
441258.53,4466172.50
440541.61,4478754.54
433822.65,4479009.61
440780.60,4476471.53
441875.58,4475272.52
444590.57,4475894.48
438027.59,4470541.54
444088.60,4480632.50
444088.60,4480632.50
441441.34,4484643.87
449554.49,4468168.12
444644.30,4480472.15
439344.93,4476105.34
440699.82,4476950.08
445866.80,4478215.16
440005.83,4473192.84
440084.94,4473235.90
0.00,0.00
446911.39,4476116.86
449696.71,4468194.50
437368.95,4468533.06
442166.07,4471553.80
433327.50,4479122.42
452284.89,4472420.07
0.00,0.00
440036.51,4475754.72
442261.12,4475271.25
0.00,0.00
452285.99,4473040.69
0.00,0.00
443704.75,4481425.76
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
436093.70,4469381.86
442501.43,4483973.29
446818.12,4470372.91
436449.01,4473155.41
0.00,0.00
0.00,0.00
443090.78,4475305.23
440369.64,4470587.69
440173.32,4467543.32
440129.08,4467528.82
440129.08,4467528.82
440129.08,4467528.82
447662.27,4482728.76
438005.86,4471946.48
438312.99,4482405.43
448337.08,4473088.27
0.00,0.00
448470.77,4469240.91
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
439780.78,4473641.90
439778.93,4473641.63
439773.77,4473643.75
439769.67,4473637.93
439781.45,4473638.06
442886.59,4477701.51
445824.59,4479555.47
435893.59,4468921.55
0.00,0.00
440297.59,4473785.53
442122.58,4473628.51
442517.58,4475563.51
441285.58,4471416.52
440011.60,4474591.53
444760.56,4472790.47
436883.59,4469808.55
445470.57,4476534.47
442685.59,4477338.51
439706.59,4473712.53
450705.57,4479137.39
442861.59,4478124.51
437975.61,4473838.55
439953.59,4473880.53
440770.59,4474632.53
439816.59,4471817.53
445502.55,4471587.46
0.00,0.00
433738.65,4478952.61
445795.55,4470949.46
445795.55,4470949.46
439388.59,4472086.53
437842.61,4473776.55
0.00,0.00
448497.90,4470254.64
439219.16,4476200.68
0.00,0.00
0.00,0.00
437738.00,4470335.10
439142.35,4479503.05
441730.75,4475950.43
0.00,0.00
439254.45,4464833.10
439289.50,4470653.02
435987.05,4471526.20
444281.30,4476076.14
0.00,0.00
0.00,0.00
445405.73,4475452.03
0.00,0.00
0.00,0.00
439774.83,4473637.27
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
437372.39,4468532.40
437377.68,4468530.82
440508.89,4472066.58
0.00,0.00
0.00,0.00
443890.82,4475951.29
0.00,0.00
443330.89,4475664.49
437164.64,4471432.95
440567.39,4476407.22
447494.42,4482822.04
440163.61,4478663.54
438877.59,4471904.54
444423.57,4475643.48
438487.59,4471595.54
449272.51,4468737.40
442264.58,4476114.51
446966.58,4478913.45
443358.57,4471914.49
443411.57,4471851.49
443987.57,4472736.48
449272.51,4468737.40
0.00,0.00
438835.61,4475719.55
442557.58,4474424.51
439147.59,4471931.53
439147.59,4471931.53
442507.58,4474441.51
442663.58,4474687.50
448222.53,4470531.42
444636.57,4475126.48
441020.59,4475127.52
448065.55,4473258.42
438434.59,4471551.54
436805.60,4470916.55
440769.59,4474620.53
450144.58,4480074.41
446088.59,4480333.47
437700.60,4471862.54
442681.52,4466155.49
440539.61,4478984.54
439826.54,4466527.52
443687.56,4471960.49
441708.61,4480191.53
439929.60,4474518.53
441008.59,4474944.52
440989.59,4474787.52
0.00,0.00
438708.76,4476119.63
448490.21,4482499.68
0.00,0.00
0.00,0.00
443106.31,4477516.97
443110.20,4477519.41
449129.71,4476234.15
449237.13,4476270.67
449112.91,4476312.34
449256.84,4476382.58
449161.46,4476241.03
449178.04,4476226.49
449099.55,4476388.14
449111.45,4476291.83
449124.28,4476250.82
449152.86,4476268.15
0.00,0.00
436684.24,4468375.55
0.00,0.00
0.00,0.00
448439.18,4473051.37
440247.03,4473434.80
444167.26,4472757.79
0.00,0.00
0.00,0.00
444177.33,4478939.84
447745.20,4481738.38
438103.37,4482591.51
449095.84,4476434.18
449235.54,4476308.63
449232.76,4476378.09
449097.16,4476431.67
449090.29,4476399.55
449098.88,4476365.39
449210.75,4476431.42
449236.07,4476291.17
449231.84,4476273.31
449162.25,4476477.57
449179.19,4476475.45
449117.01,4476455.87
0.00,0.00
447121.45,4478774.06
449106.29,4476356.26
449113.70,4476317.89
0.00,0.00
449094.64,4476334.56
448709.80,4469636.65
0.00,0.00
0.00,0.00
446749.78,4476119.93
452227.47,4472460.03
0.00,0.00
0.00,0.00
451224.91,4480636.35
440108.92,4472965.86
439565.20,4475463.79
451177.68,4477438.27
439236.01,4484787.51
442457.70,4476602.68
434190.70,4469548.97
438511.51,4482816.06
0.00,0.00
433597.40,4470604.24
433595.06,4470605.98
0.00,0.00
429084.40,4480968.91
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
443657.12,4479658.25
442059.02,4479246.33
442994.02,4475218.83
443085.67,4483400.07
439550.61,4476643.37
0.00,0.00
439426.05,4470299.93
0.00,0.00
444124.35,4471705.00
0.00,0.00
444163.67,4479166.40
441090.84,4471408.74
439268.67,4477166.67
0.00,0.00
442450.22,4475308.78
441056.39,4479654.51
0.00,0.00
440712.86,4474785.55
0.00,0.00
0.00,0.00
439755.29,4479342.58
0.00,0.00
442828.28,4472904.73
443480.57,4471863.49
443480.57,4471863.49
443480.57,4471863.49
443429.57,4472387.49
440626.59,4474869.53
440409.59,4473454.53
440416.59,4473444.53
439275.63,4480903.56
440975.59,4474724.52
441469.58,4471066.52
446935.57,4476568.45
0.00,0.00
0.00,0.00
439781.58,4470771.53
439781.58,4470771.53
442965.56,4470434.50
450162.56,4477596.40
0.00,0.00
444876.57,4475162.47
451070.56,4477778.38
440006.62,4480845.55
443430.56,4470702.49
439308.60,4475603.54
441662.60,4478495.52
441662.60,4478495.52
442923.57,4472816.50
445692.55,4471086.46
438912.39,4474761.60
440625.40,4475119.25
452493.66,4477322.96
443473.94,4475635.21
434667.07,4471690.11
439576.11,4471690.26
0.00,0.00
0.00,0.00
440320.47,4473612.60
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
443534.16,4483119.18
0.00,0.00
438600.22,4479585.86
440989.86,4477619.61
444922.26,4480711.44
0.00,0.00
443608.15,4471943.76
441101.73,4484099.55
440545.46,4475804.57
438609.17,4482732.21
0.00,0.00
442070.57,4465162.86
443564.20,4475283.19
454140.28,4477269.67
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
438255.18,4475073.91
444083.54,4471601.77
444956.71,4473659.00
446099.70,4479327.68
453066.96,4473216.70
0.00,0.00
452076.12,4472760.57
0.00,0.00
452550.90,4473013.89
440782.52,4483940.62
439029.72,4470966.78
442372.18,4479895.92
0.00,0.00
0.00,0.00
436219.89,4472415.79
445017.54,4469613.54
440119.66,4474668.29
0.00,0.00
443989.47,4468559.28
0.00,0.00
448175.22,4469269.20
442744.65,4476837.82
452407.20,4472532.31
440984.20,4475351.92
440981.05,4469351.23
0.00,0.00
0.00,0.00
450188.33,4477572.59
444335.05,4471475.30
0.00,0.00
0.00,0.00
442307.73,4476364.15
0.00,0.00
440978.96,4479334.43
444993.37,4476044.94
444596.58,4475860.69
443640.12,4473900.60
439063.02,4473432.65
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
441711.59,4474865.52
441482.59,4474837.52
441347.59,4474635.52
441516.59,4474765.52
441544.59,4474748.52
441475.59,4474670.52
441569.59,4474713.52
441580.59,4474794.52
441460.59,4474708.52
441466.59,4474721.52
441472.59,4474737.52
441478.59,4474749.52
441743.58,4474667.52
441760.58,4474672.52
441690.58,4474678.52
443790.66,4481330.96
447104.13,4469962.19
438171.15,4470904.34
0.00,0.00
441356.16,4476403.93
0.00,0.00
0.00,0.00
443796.97,4470273.58
0.00,0.00
440550.41,4474249.76
440545.91,4474249.36
440543.14,4474246.59
440551.87,4474256.90
0.00,0.00
0.00,0.00
440555.44,4474258.49
440548.96,4474265.90
0.00,0.00
440521.44,4474262.20
0.00,0.00
0.00,0.00
445155.30,4476092.37
0.00,0.00
442253.82,4471683.35
450171.54,4480714.65
0.00,0.00
452498.81,4472819.41
441471.32,4466824.39
441478.20,4466825.34
442839.12,4475563.70
442328.24,4478696.78
0.00,0.00
444966.34,4475807.10
0.00,0.00
441971.84,4476445.14
442672.63,4472858.51
0.00,0.00
441728.58,4474717.52
441742.58,4474734.52
441656.59,4474793.52
441702.58,4474775.52
441686.59,4474805.52
441903.58,4474949.52
441859.58,4475078.52
441735.59,4475083.52
441664.59,4475175.52
441594.59,4475229.52
441594.59,4475229.52
441606.59,4475319.52
441682.59,4475026.52
441730.59,4475023.52
441565.59,4475476.52
441608.59,4475445.52
441633.59,4475489.52
444586.57,4475169.48
446750.55,4472693.44
443303.58,4475197.50
436842.61,4473078.56
442576.59,4478681.51
442650.59,4478695.51
443219.58,4477342.50
434824.63,4471859.57
439259.59,4470848.53
438754.59,4471202.53
449185.54,4472752.40
438491.59,4471598.54
439120.60,4473840.54
439091.63,4482053.57
445024.59,4479602.48
448601.54,4472590.41
441755.59,4475480.52
442274.59,4476277.51
441694.59,4475330.52
441672.59,4475447.52
441959.58,4475448.51
441774.59,4475246.52
441801.59,4475460.52
441908.58,4475314.52
441863.59,4475350.52
441931.58,4475468.52
441950.58,4475194.51
441955.58,4475252.51
0.00,0.00
441804.59,4475479.52
441897.59,4475487.52
441912.59,4475470.52
441913.59,4475876.52
441835.59,4475737.52
441804.59,4475644.52
440419.44,4474105.93
441579.96,4482158.90
441579.96,4482158.90
447802.23,4477219.92
443483.58,4472470.99
446771.26,4469763.60
442591.75,4475558.35
443276.56,4484734.68
439651.22,4481472.50
444502.62,4484263.51
441788.59,4475506.52
441032.59,4474879.52
444934.61,4482401.50
440737.59,4473756.52
437725.60,4471925.54
448357.54,4472583.42
443322.57,4472268.49
442631.58,4475714.51
435878.60,4469324.56
440661.59,4474656.53
440200.62,4481097.55
443578.56,4470339.49
447971.57,4477398.43
445094.55,4471236.47
443929.56,4471539.48
444211.58,4476116.48
433550.65,4478948.61
441930.59,4476249.52
441934.59,4476165.52
441739.59,4476074.52
441758.59,4476404.52
441716.59,4475846.52
441671.59,4476098.52
441978.59,4476152.52
442009.59,4476150.51
441761.59,4475916.52
441782.59,4475906.52
441819.59,4475904.52
441828.59,4475904.52
441765.59,4475975.52
441775.59,4476101.52
441776.59,4476112.52
441775.59,4476108.52
442048.59,4476118.51
442048.59,4476100.51
442022.59,4476241.51
441899.59,4476059.52
441996.59,4476277.51
441825.59,4476398.52
441882.59,4476393.52
441887.59,4476320.52
441772.59,4476496.52
441863.58,4474953.52
441971.59,4476388.52
441796.59,4476370.52
442029.59,4476296.51
441795.58,4474979.52
441795.58,4474979.52
441795.58,4474979.52
441802.58,4474954.52
0.00,0.00
0.00,0.00
0.00,0.00
447977.20,4482696.90
445936.23,4469361.20
441806.13,4475503.59
0.00,0.00
440188.56,4475179.46
440544.19,4484106.83
0.00,0.00
450306.70,4480235.95
0.00,0.00
0.00,0.00
441441.34,4484643.87
0.00,0.00
439104.68,4476087.39
440551.74,4474259.29
0.00,0.00
437378.34,4468537.43
442413.11,4472940.22
0.00,0.00
0.00,0.00
0.00,0.00
445607.48,4476297.85
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
443245.35,4478091.66
448095.01,4481953.14
438898.21,4482401.00
0.00,0.00
0.00,0.00
439435.24,4470154.91
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
452323.03,4473016.21
452301.20,4473029.44
0.00,0.00
452245.33,4472447.19
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
440912.47,4469459.26
442015.55,4476120.16
444958.47,4479894.49
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
441843.59,4475851.52
445640.59,4480049.48
434975.59,4468300.56
0.00,0.00
0.00,0.00
439401.59,4473223.53
444418.57,4475326.48
438520.59,4471451.54
0.00,0.00
0.00,0.00
439604.21,4465087.18
441731.55,4475955.33
441730.09,4475954.80
0.00,0.00
0.00,0.00
0.00,0.00
439874.47,4478188.72
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
441749.58,4474713.52
441652.59,4474823.52
441834.58,4474692.52
445474.57,4475922.47
435512.59,4468604.56
440012.59,4473093.53
439621.62,4480499.55
440635.60,4476253.53
439528.53,4465971.52
441086.59,4475527.52
440012.59,4474189.53
434236.62,4470346.57
441918.62,4481862.53
443014.59,4477289.50
434442.63,4471789.58
434101.62,4469825.57
443559.61,4481595.51
436414.61,4472560.56
435134.62,4472162.57
439417.62,4480774.56
438973.61,4476252.55
446982.53,4470409.44
449471.51,4468280.39
442378.59,4476630.51
442620.63,4484756.54
442835.60,4479340.51
436991.60,4471092.55
442565.58,4473281.50
442565.58,4473281.50
444787.57,4476556.48
444787.57,4476556.48
451892.60,4482813.39
0.00,0.00
0.00,0.00
440399.59,4473338.53
443786.56,4472189.49
440562.59,4474666.53
445255.57,4476381.47
438050.59,4470180.54
441177.58,4472850.52
438258.59,4470982.54
447417.58,4479100.45
442964.58,4476356.50
440680.60,4478199.53
442757.57,4472578.50
440383.58,4471334.52
443364.58,4477516.50
450872.58,4480393.40
0.00,0.00
0.00,0.00
441078.20,4470230.84
441730.89,4475954.93
0.00,0.00
443553.70,4470554.73
441208.26,4471327.08
439120.72,4475767.40
0.00,0.00
445043.37,4473245.91
0.00,0.00
0.00,0.00
0.00,0.00
452465.29,4472920.98
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
447734.19,4481796.59
449277.46,4471540.23
440846.62,4475386.25
0.00,0.00
443256.78,4475417.03
0.00,0.00
445321.13,4476598.31
441395.52,4474594.57
441856.58,4474698.52
441891.58,4474707.52
441829.58,4474765.52
441856.58,4474795.52
441902.58,4474777.52
441925.58,4474810.51
441929.58,4474891.51
441863.58,4474855.52
441875.58,4474854.52
442069.58,4474889.51
442068.58,4474878.51
442114.58,4474854.51
442189.58,4474862.51
442268.58,4474922.51
442178.58,4474920.51
442235.58,4475138.51
442241.58,4475139.51
448021.55,4474611.43
437543.60,4471105.54
444451.57,4475360.48
444522.55,4470909.47
450046.56,4477356.40
441773.59,4478022.52
0.00,0.00
435020.62,4471092.57
443372.57,4473146.49
441120.56,4469179.51
451581.58,4480131.38
446779.53,4469930.44
0.00,0.00
440502.59,4472857.52
448796.56,4475622.42
443438.56,4470824.49
437006.61,4472969.55
441378.53,4467029.50
440486.59,4474496.53
437599.60,4470929.54
441445.63,4484271.55
444086.61,4482778.51
445090.59,4479026.48
445152.59,4479394.48
438148.60,4473847.55
439761.59,4473338.53
446414.57,4476339.46
0.00,0.00
443026.25,4476536.40
434190.70,4469548.97
437659.12,4471820.91
0.00,0.00
440621.75,4475175.93
0.00,0.00
0.00,0.00
446732.04,4476604.28
442325.58,4474904.51
442148.58,4475435.51
442201.58,4475476.51
442117.58,4475563.51
442119.58,4475591.51
442085.58,4475457.51
0.00,0.00
442098.58,4475555.51
446414.57,4476339.46
436162.61,4472516.56
435270.59,4468555.56
0.00,0.00
0.00,0.00
439611.60,4475196.54
440471.59,4472622.52
443327.57,4471838.49
448387.53,4470070.41
447677.57,4482740.63
444525.34,4474846.28
445139.30,4469540.33
443863.72,4467849.29
443702.20,4468098.39
448562.09,4482561.77
438548.86,4472693.03
438873.36,4471305.79
444814.25,4480707.33
442311.59,4478310.52
443155.60,4480435.51
437721.61,4473379.55
436815.61,4472821.56
451781.58,4479874.38
434884.61,4470172.57
445537.57,4475913.47
436790.61,4472534.55
0.00,0.00
434439.06,4469595.29
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
447964.51,4469228.89
444163.67,4479166.40
0.00,0.00
441088.28,4471407.03
447413.83,4474544.23
0.00,0.00
442568.89,4475524.47
440628.31,4472315.35
0.00,0.00
0.00,0.00
440099.09,4473628.93
442828.28,4472904.73
0.00,0.00
443958.57,4473497.49
439587.60,4475912.54
451781.58,4479874.38
451627.58,4479399.38
451627.58,4479399.38
451627.58,4479399.38
444833.61,4482333.50
439699.58,4470760.53
443574.57,4471910.49
441275.62,4482884.54
443279.55,4469873.49
445509.57,4475868.47
448298.52,4469645.41
443327.57,4471838.49
441010.58,4472965.52
443542.56,4470944.49
439603.60,4475913.54
438242.59,4470600.54
444124.58,4476265.49
444969.59,4479370.48
444969.59,4479370.48
443287.60,4480905.51
444156.56,4471267.48
444162.60,4481088.50
440518.59,4475036.53
